id,year,active_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
254123,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""AllAfrica,2018-03-01,Seven Killed As Soldiers Battle Boko Haram""",AllAfrica,3/1/2018,Seven Killed As Soldiers Battle Boko Haram,"The spokesman of the Operation Lafiyaj Dole Theatre Command headquarters, Onyema Nwachukwu",1,Chinine hill,Borno state,Gwoza lga,11.07553,13.79499,POINT (13.794990 11.075530),145828,Nigeria,475,Africa,1,2,2/27/2018,2/28/2018,1,2,0,0,3,3,4
254124,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,5,"""Agence France Presse,2018-03-02,Four aid workers killed in Boko Haram attack in Nigeria: UN"";""AllAfrica,2018-03-02,Four UN Aid Workers Killed, One Abducted in Rann Attack  
CR  Premium Times"";""Agence France Presse,2018-03-02,Three aid workers killed in Boko Haram attack in Nigeria: UN"";""Reuters News,2018-03-02,Suspected Boko Haram militants kill 11 including three aid workers in Nigeria"";""AllAfrica,2018-03-09,Rann - Finally, Police Speak On Boko Haram Attack - Disclose Death Toll""",Agence France Presse;AllAfrica;Agence France Presse;Reuters News;AllAfrica,2018-03-02;2018-03-02;2018-03-02;2018-03-02;2018-03-09,"Four aid workers killed in Boko Haram attack in Nigeria: UN;Four UN Aid Workers Killed, One Abducted in Rann Attack  
CR  Premium Times;Three aid workers killed in Boko Haram attack in Nigeria: UN;Suspected Boko Haram militants kill 11 including three aid workers in Nigeria;Rann - Finally, Police Speak On Boko Haram Attack - Disclose Death Toll"," UN spokeswoman Samantha Newport, A civilian militia source in Rann; A security personnel; Nigerian security reports; The Borno state commissioner of police, Damian Chukwu ",1,Rann town,Borno state,Kala/Balge lga,12.28295,14.47243,POINT (14.472430 12.282950),147269,Nigeria,475,Africa,1,1,3/2/2018,3/2/2018,10,0,3,0,13,13,13
254969,2018,0,2,11480,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,12132,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Yan Gora,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,4000,,Yan Gora,2,"""Agence France Presse,2018-03-06,Suicide bomber kills three in NE Nigeria: militia"";""AllAfrica,2018-03-06,Bicycle Riding Suicide Bomber Kills Three, Injures 17 in Maiduguri - Police""",Agence France Presse;AllAfrica,2018-03-06;2018-03-06,"Suicide bomber kills three in NE Nigeria: militia;Bicycle Riding Suicide Bomber Kills Three, Injures 17 in Maiduguri - Police","Musa Ari, a civilian militia member, Ibrahim Liman, another militia leader; Mr. Kwaji, a deputy superintendent of police",1,Muna Dalti village,Borno state,Jere lga,11.869642,13.253906,POINT (13.253906 11.869642),146547,Nigeria,475,Africa,1,1,3/5/2018,3/5/2018,0,3,0,0,3,3,3
254978,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""Agence France Presse,2018-03-07,Boko Haram kills 10 in Nigerian attacks: militia""",Agence France Presse,3/7/2018,Boko Haram kills 10 in Nigerian attacks: militia,Militia leaders Ibrahim Liman and Babakura Kolo,2,Dikwa town,Borno state,Dikwa lga,12.03609,13.91815,POINT (13.918150 12.036090),147268,Nigeria,475,Africa,1,1,3/5/2018,3/5/2018,0,0,0,0,0,0,3
254976,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""Agence France Presse,2018-03-07,Boko Haram kills 10 in Nigerian attacks: militia""",Agence France Presse,3/7/2018,Boko Haram kills 10 in Nigerian attacks: militia,Militia leaders Ibrahim Liman and Babakura Kolo,2,Dikwa town,Borno state,Dikwa lga,12.03609,13.91815,POINT (13.918150 12.036090),147268,Nigeria,475,Africa,1,1,3/6/2018,3/6/2018,0,0,0,0,0,0,4
254979,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Agence France Presse,2018-03-07,Boko Haram kills 10 in Nigerian attacks: militia""",Agence France Presse,3/7/2018,Boko Haram kills 10 in Nigerian attacks: militia,"Umar Kachalla, a militia leader",1,Gamboru-Ngala town,Borno state,Ngala lga,12.337716,14.180516,POINT (14.180516 12.337716),147269,Nigeria,475,Africa,1,1,3/6/2018,3/6/2018,0,0,3,0,3,3,3
255069,2018,0,1,13638,Cameroon: Islamic State,14666,Government of Cameroon - IS,83,471,Government of Cameroon,234,,IS,1,"""Crisis Watch March,2018-03-31,Cameroon  MARCH 2018""",Crisis Watch March,3/31/2018,Cameroon  MARCH 2018,ICG,1,Sagmé village,Far North region,Logone-et-Chari department,12.5514,14.25867,POINT (14.258670 12.551400),147989,Cameroon,471,Africa,1,1,3/17/2018,3/17/2018,0,2,0,0,2,2,2
254991,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""AllAfrica,2018-03-15,Two Female Suicide Bombers Killed, 9 Injured in Borno""",AllAfrica,3/15/2018,"Two Female Suicide Bombers Killed, 9 Injured in Borno","Alikaramanti village, near Giwa Military barracks, Maiduguri,",2,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,3/14/2018,3/14/2018,0,2,0,0,2,2,2
255027,2018,1,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Agence France Presse,2018-03-17,Boko Haram kills 5 fishermen in northeast Nigeria""",Agence France Presse,3/17/2018,Boko Haram kills 5 fishermen in northeast Nigeria,"Abubakar Gamandi, president of the fisheries union in Borno state",5,Representation point for Borno part of Lake Chad,Borno state,,13.151034,13.964249,POINT (13.964249 13.151034),148708,Nigeria,475,Africa,1,2,3/14/2018,3/16/2018,0,0,5,0,5,5,5
255076,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Nigeria Watch,2018-03-18,Boko Haram Attack, Borno""",Nigeria Watch,3/18/2018,"Boko Haram Attack, Borno",,2,Dalori village,Borno state,Jere lga,11.76002,13.26606,POINT (13.266060 11.760020),146547,Nigeria,475,Africa,1,1,3/18/2018,3/18/2018,0,0,3,0,3,3,3
255047,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Agence France Presse,2018-03-26,Five killed by Boko Haram in Niger attack""",Agence France Presse,3/26/2018,Five killed by Boko Haram in Niger attack,A local official,1,Toumour village,Diffa region,Diffa department,13.66793,13.12767,POINT (13.127670 13.667930),149427,Niger,436,Africa,1,1,3/23/2018,3/23/2018,0,0,5,0,5,5,5
255045,2018,1,1,13640,Chad: Islamic State,14667,Government of Chad - IS,87,483,Government of Chad,234,,IS,1,"""Agence France Presse,2018-03-24,Chad soldier, 20 Boko Haram fighters killed in clash: army source""",Agence France Presse,3/24/2018,"Chad soldier, 20 Boko Haram fighters killed in clash: army source",a Chadian military officer,3,Mamdi department,Lac region,Mamdi department,13.4741,14.70529,POINT (14.705290 13.474100),148710,Chad,483,Africa,1,1,3/23/2018,3/23/2018,1,20,0,0,21,21,21
255070,2018,1,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,1,"""Crisis Watch March,2018-03-31,Cameroon  MARCH 2018""",Crisis Watch March,3/31/2018,Cameroon  MARCH 2018,ICG,1,Gasama village,Far North region,Logone-et-Chari department,12.01521,14.63553,POINT (14.635530 12.015210),147270,Cameroon,471,Africa,1,1,3/25/2018,3/25/2018,0,0,2,0,2,2,2
255071,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Crisis Watch March,2018-03-31,Cameroon  MARCH 2018""",Crisis Watch March,3/31/2018,Cameroon  MARCH 2018,ICG,1,Krawa village,Far North region,Mayo-Tsanaga department,10.99121,13.79468,POINT (13.794680 10.991210),145108,Cameroon,471,Africa,1,1,3/25/2018,3/25/2018,0,0,1,0,1,1,1
255072,2018,0,1,13638,Cameroon: Islamic State,14666,Government of Cameroon - IS,83,471,Government of Cameroon,234,,IS,1,"""Crisis Watch March,2018-03-31,Cameroon  MARCH 2018""",Crisis Watch March,3/31/2018,Cameroon  MARCH 2018,ICG,1,Fotokol town,Far North region,Logone-et-Chari department,12.37308,14.22774,POINT (14.227740 12.373080),147269,Cameroon,471,Africa,1,1,3/27/2018,3/27/2018,1,0,0,0,1,1,1
255058,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,3,"""Agence France Presse,2018-03-31,Four teen girl suicide bombers launch deadly attack in Nigeria"";""Agence France Presse,2018-04-02,20 killed in Boko Haram attack on Nigerian army base, villages"";""Africa Research Bulletin,2018-06-04,Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4""",Agence France Presse;Agence France Presse;Africa Research Bulletin,2018-03-31;2018-04-02;2018-06-04,"Four teen girl suicide bombers launch deadly attack in Nigeria;20 killed in Boko Haram attack on Nigerian army base, villages;Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4","Zawuya resident Musa Haruna Isa, police; Africa Research Bulletin",2,Muna garage,Borno state,Jere lga,11.870457,13.250751,POINT (13.250751 11.870457),146547,Nigeria,475,Africa,1,1,3/30/2018,3/30/2018,0,0,2,0,1,2,2
255873,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""Africa Researh Bulletin,2018-04-20,Africa Reseach Bulletin Volume 55, Issue 3, April 2018""",Africa Researh Bulletin,4/20/2018,"Africa Reseach Bulletin Volume 55, Issue 3, April 2018",African Reseach Bullitin; Nigerian Army,1,Malumti village,Borno state,Damboa lga,11.175703,12.823978,POINT (12.823978 11.175703),145826,Nigeria,475,Africa,1,1,3/30/2018,3/30/2018,0,4,0,0,4,4,4
268937,2018,1,1,13640,Chad: Islamic State,14667,Government of Chad - IS,87,483,Government of Chad,234,,IS,3,"""Agence France Presse,2018-10-10,8 Chadian soldiers killed in Boko Haram attack"";""African Daily Voice,2018-10-06,Chad: Chadian soldier killed in Boko Haram attack"";""Crisis Watch,2018-10-31,Chad  OCTOBER 2018""",Agence France Presse;African Daily Voice;Crisis Watch,2018-10-10;2018-10-06;2018-10-31,8 Chadian soldiers killed in Boko Haram attack;Chad: Chadian soldier killed in Boko Haram attack;Chad  OCTOBER 2018,unnamed security source; Crisis Watch,1,Litri village,Lac region,Mamdi department,13.401583,13.865778,POINT (13.865778 13.401583),148708,Chad,483,Africa,1,2,10/4/2018,10/5/2018,1,0,0,0,1,1,1
255059,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,9,"""Agence France Presse,2018-04-02,18 killed in Boko Haram attack in Nigeria: emergency services"";""Agence France Presse,2018-04-02,18 killed in Boko Haram attack on Nigerian army base, villages"";""Agence France Presse,2018-04-02,18 killed in Boko Haram attack on Nigerian army base, villages"";""Agence France Presse,2018-04-02,20 killed in Boko Haram attack on Nigerian army base, villages"";""AllAfrica,2018-04-03,29 Killed, 83 Injured in Fresh Suicide Bomb Attacks"";""AllAfrica,2018-04-04,Army Raises Probe Panel On Boko Haram Carnage in Borno"";""AllAfrica,2018-04-05,Soft Targets Vulnerable in Renewed Boko Haram Terror"";""Crisis Watch,2018-04-30,Nigeria  APRIL 2018"";""Africa Research Bulletin,2018-06-04,Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4""",Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse;AllAfrica;AllAfrica;AllAfrica;Crisis Watch;Africa Research Bulletin,2018-04-02;2018-04-02;2018-04-02;2018-04-02;2018-04-03;2018-04-04;2018-04-05;2018-04-30;2018-06-04,"18 killed in Boko Haram attack in Nigeria: emergency services;18 killed in Boko Haram attack on Nigerian army base, villages;18 killed in Boko Haram attack on Nigerian army base, villages;20 killed in Boko Haram attack on Nigerian army base, villages;29 Killed, 83 Injured in Fresh Suicide Bomb Attacks;Army Raises Probe Panel On Boko Haram Carnage in Borno;Soft Targets Vulnerable in Renewed Boko Haram Terror;Nigeria  APRIL 2018;Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4","Benlo Dambatto, an official from the State Emergency Management Agency (SEMA); a senior military officer;  army statement; the Borno State Police Commissioner, Damian Chukwu; ",2,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,4/1/2018,4/1/2018,1,6,0,0,7,7,7
270590,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,9,"""Agence France Presse,2018-04-02,18 killed in Boko Haram attack in Nigeria: emergency services"";""Agence France Presse,2018-04-02,18 killed in Boko Haram attack on Nigerian army base, villages"";""Agence France Presse,2018-04-02,18 killed in Boko Haram attack on Nigerian army base, villages"";""Agence France Presse,2018-04-02,20 killed in Boko Haram attack on Nigerian army base, villages"";""AllAfrica,2018-04-03,29 Killed, 83 Injured in Fresh Suicide Bomb Attacks"";""AllAfrica,2018-04-04,Army Raises Probe Panel On Boko Haram Carnage in Borno"";""AllAfrica,2018-04-05,Soft Targets Vulnerable in Renewed Boko Haram Terror"";""Crisis Watch,2018-04-30,Nigeria  APRIL 2018"";""Africa Research Bulletin,2018-06-04,Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4""",Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse;AllAfrica;AllAfrica;AllAfrica;Crisis Watch;Africa Research Bulletin,2018-04-02;2018-04-02;2018-04-02;2018-04-02;2018-04-03;2018-04-04;2018-04-05;2018-04-30;2018-06-04,"18 killed in Boko Haram attack in Nigeria: emergency services;18 killed in Boko Haram attack on Nigerian army base, villages;18 killed in Boko Haram attack on Nigerian army base, villages;20 killed in Boko Haram attack on Nigerian army base, villages;29 Killed, 83 Injured in Fresh Suicide Bomb Attacks;Army Raises Probe Panel On Boko Haram Carnage in Borno;Soft Targets Vulnerable in Renewed Boko Haram Terror;Nigeria  APRIL 2018;Africa Research Bulletin 1-30 April 2018, Vol 55 issue 4","Benlo Dambatto, an official from the State Emergency Management Agency (SEMA); a senior military officer;  army statement; the Borno State Police Commissioner, Damian Chukwu; ",2,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,4/1/2018,4/1/2018,0,0,20,0,20,20,34
255893,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Crisis Watch,2018-04-30,Cameroon  APRIL 2018""",Crisis Watch,4/30/2018,Cameroon  APRIL 2018,Crisis Watch; ,1,Limani village,Far North region,Mayo-Sava department,11.233056,14.171111,POINT (14.171111 11.233056),145829,Cameroon,471,Africa,1,1,4/2/2018,4/2/2018,0,0,1,0,1,1,1
255061,2018,0,1,13638,Cameroon: Islamic State,14666,Government of Cameroon - IS,83,471,Government of Cameroon,234,,IS,2,"""Agence France Presse,2018-04-03,Five Cameroonian soldiers killed in suspected Boko Haram attack"";""Crisis Watch,2018-04-30,Cameroon  APRIL 2018""",Agence France Presse;Crisis Watch,2018-04-03;2018-04-30,Five Cameroonian soldiers killed in suspected Boko Haram attack;Cameroon  APRIL 2018,relatives and local sources; Crisis Watch,1,Sagmé village,Far North region,Logone-et-Chari department,12.5514,14.25867,POINT (14.258670 12.551400),147989,Cameroon,471,Africa,1,2,4/2/2018,4/3/2018,6,15,0,0,21,21,21
255408,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,3,"""AllAfrica,2018-04-09,Boko Haram Terrorists Slain in Nigeria Combat"";""Punch,2018-04-07,Troops kill Five Boko Haram insurgents, recover arms in Adamawa"";""Nigeria Watch,2018-04-06,Army vs Boko Haram , Adamawa""",AllAfrica;Punch;Nigeria Watch,2018-04-09;2018-04-07;2018-04-06,"Boko Haram Terrorists Slain in Nigeria Combat;Troops kill Five Boko Haram insurgents, recover arms in Adamawa;Army vs Boko Haram , Adamawa","Brig.-Gen. Texas Chukwu, the Director, Army Public Relations; Nigeria Watch",3,Madagali lga,Adamawa state,Madagali lga,10.85219,13.54889,POINT (13.548890 10.852190),145108,Nigeria,475,Africa,1,1,4/6/2018,4/6/2018,0,5,0,1,6,6,6
255409,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""AllAfrica,2018-04-09,Troops Kill Three Boko Haram Suspects, Rescue 149 Persons  
CR  This Day"";""Crisis Watch,2018-04-30,Nigeria  APRIL 2018""",AllAfrica;Crisis Watch,2018-04-09;2018-04-30,"Troops Kill Three Boko Haram Suspects, Rescue 149 Persons  
CR  This Day;Nigeria  APRIL 2018","The Deputy Director, Army Public Relations, Col Onyeama Nwachukwu; crisis watch",1,Yerimari Kura village,Borno state,Bama lga,11.4552,13.67926,POINT (13.679260 11.455200),145828,Nigeria,475,Africa,1,1,4/7/2018,4/7/2018,0,3,0,0,3,3,3
255410,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,"""AllAfrica,2018-04-09,Troops Kill Three Boko Haram Suspects, Rescue 149 Persons  
CR  This Day""",AllAfrica,4/9/2018,"Troops Kill Three Boko Haram Suspects, Rescue 149 Persons  
CR  This Day","The Deputy Director, Army Public Relations, Col Onyeama Nwachukwu",3,Konduga lga,Borno state,Konduga lga,11.58605,13.00278,POINT (13.002780 11.586050),146547,Nigeria,475,Africa,1,1,4/7/2018,4/7/2018,0,2,0,0,2,2,2
255425,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""AllAfrica,2018-04-11,Suicide Bombers Slain in Botched Nigeria Varsity Attack"";""Punch,2018-04-09,Troops foil another suicide bomb attack on University of Maiduguri""",AllAfrica;Punch,2018-04-11;2018-04-09,Suicide Bombers Slain in Botched Nigeria Varsity Attack;Troops foil another suicide bomb attack on University of Maiduguri,"AVM Olatokunbo Adesanya, NAF’s Director of Public Relations and Information",2,Maiduguri town,Borno state,Maiduguri lga,11.84644,13.160274,POINT (13.160274 11.846440),146547,Nigeria,475,Africa,1,1,4/8/2018,4/8/2018,0,1,0,0,1,1,1
255954,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Nigeria Watch,2018-04-08,Boko Haram , Borno""",Nigeria Watch,4/8/2018,"Boko Haram , Borno",Nigeria Watch,1,Bama town,Borno state,Bama lga,11.5221,13.68558,POINT (13.685580 11.522100),146548,Nigeria,475,Africa,1,1,4/8/2018,4/8/2018,0,0,4,0,4,4,4
255964,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,3,"""Nigeria Watch,2018-04-10,Army vs Boko Haram , Borno"";""Defence Web,2018-04-17,Nigeria and Niger carry out joint strikes against Boko Haram"";""The Nation,2018-04-11,Air Force strikes insurgents’ hideout in Borno""",Nigeria Watch;Defence Web;The Nation,2018-04-10;2018-04-17;2018-04-11,"Army vs Boko Haram , Borno;Nigeria and Niger carry out joint strikes against Boko Haram;Air Force strikes insurgents’ hideout in Borno",Nigera Watch; Defence Web ; The Nigerian Air Force (NAF),1,Arege village,Borno state,Abadam lga,13.48895,13.32904,POINT (13.329040 13.488950),148707,Nigeria,475,Africa,1,1,4/8/2018,4/8/2018,0,2,0,0,2,2,2
268012,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,3,"""Nigeria Watch,2018-04-10,Army vs Boko Haram , Borno"";""Defence Web,2018-04-17,Nigeria and Niger carry out joint strikes against Boko Haram"";""The Nation,2018-04-11,Air Force strikes insurgents’ hideout in Borno""",Nigeria Watch;Defence Web;The Nation,2018-04-10;2018-04-17;2018-04-11,"Army vs Boko Haram , Borno;Nigeria and Niger carry out joint strikes against Boko Haram;Air Force strikes insurgents’ hideout in Borno",Nigera Watch; Defence Web ; The Nigerian Air Force (NAF),1,Tunbun Rago village,Borno state,Abadam lga,13.4814,13.483791,POINT (13.483791 13.481400),148707,Nigeria,475,Africa,1,1,4/8/2018,4/8/2018,0,3,0,0,3,3,3
255894,2018,1,3,1850,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,2332,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad - Civilians,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,1,,Civilians,1,"""Crisis Watch,2018-04-30,Cameroon  APRIL 2018""",Crisis Watch,4/30/2018,Cameroon  APRIL 2018,Crisis Watch,1,Alagarno village,Far North region,Mayo-Sava department,11.23376,14.00625,POINT (14.006250 11.233760),145829,Cameroon,471,Africa,1,1,4/9/2018,4/9/2018,0,0,2,0,2,2,2
255959,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""Nigeria Watch,2018-04-09,Boko Haram , Borno"";""Daily Post,2018-04-11,Boko Haram: Troops nab terrorists’ bomb specialist, kill 3 in Borno""",Nigeria Watch;Daily Post,2018-04-09;2018-04-11,"Boko Haram , Borno;Boko Haram: Troops nab terrorists’ bomb specialist, kill 3 in Borno","Nigera Watch; statement from Colonel Onyema Nwachukwu, Deputy Director Public Relations",2,Ngoshe - Pulka road,Borno state,Gwoza lga,11.175034,13.793771,POINT (13.793771 11.175034),145828,Nigeria,475,Africa,1,1,4/9/2018,4/9/2018,0,2,0,0,2,2,1
256004,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""Nigeria Watch,2018-04-09,Boko Haram , Borno"";""Daily Post,2018-04-11,Boko Haram: Troops nab terrorists’ bomb specialist, kill 3 in Borno""",Nigeria Watch;Daily Post,2018-04-09;2018-04-11,"Boko Haram , Borno;Boko Haram: Troops nab terrorists’ bomb specialist, kill 3 in Borno","Nigera Watch; statement from Colonel Onyema Nwachukwu, Deputy Director Public Relations",2,Mijigine village,Borno state,Mafa lga,12.10616,13.77455,POINT (13.774550 12.106160),147268,Nigeria,475,Africa,1,1,4/9/2018,4/9/2018,0,1,0,0,1,1,2
255430,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""AllAfrica,2018-04-12,Three Boko Haram Suspects Killed, 33 Relatives Rescued - Army  
CR  Premium Times"";""Nigeria Watch,2018-04-11,Army vs Boko Haram , Borno""",AllAfrica;Nigeria Watch,2018-04-12;2018-04-11,"Three Boko Haram Suspects Killed, 33 Relatives Rescued - Army  
CR  Premium Times;Army vs Boko Haram , Borno",,1,Jaje village,Borno state,Gwoza lga,11.00385,13.6168,POINT (13.616800 11.003850),145828,Nigeria,475,Africa,1,1,4/11/2018,4/11/2018,0,3,0,0,3,3,3
255520,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,2,"""AllAfrica,2018-04-18,Military Kills Boko Haram Terrorists in Lake Chad"";""Nigeria Watch,2018-04-13,Air Force vs Boko Haram , Borno""",AllAfrica;Nigeria Watch,2018-04-18;2018-04-13,"Military Kills Boko Haram Terrorists in Lake Chad;Air Force vs Boko Haram , Borno","The Air Force spokesman, Air Vice Marshal Olatokunbo Adesanya; Nigeria Watch",2,Arege village,Borno state,Abadam lga,13.48895,13.32904,POINT (13.329040 13.488950),148707,Nigeria,475,Africa,1,1,4/13/2018,4/13/2018,0,5,0,0,5,5,40
255911,2018,1,1,297,Nigeria: Government,640,Government of Nigeria - Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,84,475,Government of Nigeria,1051,,Jama'atu Ahlis Sunna Lidda'awati wal-Jihad,2,"""Crisis Watch,2018-04-30,Nigeria  APRIL 2018"";""Nigeria Watch,2018-04-13,Army vs Boko Haram , Borno""",Crisis Watch;Nigeria Watch,2018-04-30;2018-04-13,"Nigeria  APRIL 2018;Army vs Boko Haram , Borno",Crisis Watch; Nigera Watch,2,Sambisa forest,Borno state,Gwoza lga,11.25,13.416667,POINT (13.416667 11.250000),145827,Nigeria,475,Africa,1,1,4/13/2018,4/13/2018,0,7,0,0,7,7,7
255517,2018,1,1,13641,Nigeria: Islamic State,14669,Government of Nigeria - IS,84,475,Government of Nigeria,234,,IS,1,"""Agence France Presse,2018-04-17,Boko Haram kills three Chadian soldiers""",Agence France Presse,4/17/2018,Boko Haram kills three Chadian soldiers,Chad's national television; a military source ,1,Arege village,Borno state,Abadam lga,13.48895,13.32904,POINT (13.329040 13.488950),148707,Nigeria,475,Africa,1,1,4/15/2018,4/15/2018,3,0,0,0,3,3,3
